000300',沪深300,日线,,,,
日期,开盘,最高,最低,收盘,成交量,成交额
3/21/2016,3203.29,3267.78,3198.36,3249.43,233269472,256836632576
3/22/2016,3231.61,3249.67,3218.73,3225.79,161020896,194211987456
3/23/2016,3217.73,3242.25,3202.98,3236.09,125679288,155567079424
3/24/2016,3211.5,3221.9,3181.81,3181.85,133131120,162436038656
3/25/2016,3176.81,3204.43,3174.32,3197.82,97395328,115195600896
3/28/2016,3206.95,3229.62,3161.87,3169.73,103441936,123844042752
3/29/2016,3171.31,3178.07,3122.76,3135.4,97294744,113844281344
3/30/2016,3161.29,3216.67,3161.29,3216.28,117802512,140721782784
3/31/2016,3229.2,3241.92,3208.65,3218.09,121552072,147267616768
4/1/2016,3213.66,3222.61,3165.86,3221.88,118122136,127050096640
4/5/2016,3211.3,3271.92,3205.21,3264.49,146047776,159296552960
4/6/2016,3250.52,3267.63,3236.2,3257.53,120196304,137206267904
4/7/2016,3266.29,3270.82,3208.63,3209.29,112409464,128273063936
4/8/2016,3189.85,3197.77,3163.31,3185.73,101005624,113920712704
4/11/2016,3213.51,3251.57,3213.51,3230.1,125212712,142759493632
4/12/2016,3227.37,3232.26,3198.89,3218.45,92869440,99086557184
4/13/2016,3237.86,3296.52,3237.86,3261.37,195613872,200159592448
4/14/2016,3277.1,3286.07,3252.05,3275.83,113157328,117989441536
4/15/2016,3279.86,3282.98,3261.73,3272.21,99807528,107963981824
4/18/2016,3252.66,3252.66,3221.65,3228.45,97090072,103956152320
4/19/2016,3243.97,3250.73,3221.58,3238.3,80871440,90976239616
4/20/2016,3244.13,3248.41,3107.37,3181.03,162207856,172324700160
4/21/2016,3160.8,3198.56,3150.93,3160.6,104752648,110324375552
4/22/2016,3142.56,3175.37,3137.99,3174.89,77078496,82442919936
4/25/2016,3164.74,3172.27,3137.11,3162.03,67519352,74734845952
4/26/2016,3159.77,3181.1,3150.39,3179.15,59020736,68871553024
4/27/2016,3181.92,3188.83,3162.68,3165.91,60004148,70620405760
4/28/2016,3169.33,3174.77,3135.63,3160.58,69870656,78876770304
4/29/2016,3153.54,3171.29,3149.39,3156.75,58029776,70807707648
5/3/2016,3159.82,3218.49,3151.39,3213.54,98164832,115733864448
5/4/2016,3203.47,3222.87,3198.29,3209.46,90862408,97797136384
5/5/2016,3204.16,3217.28,3196.57,3213.91,74733680,83946496000
5/6/2016,3213.13,3216.88,3130.14,3130.35,108680240,119265214464
5/9/2016,3115.42,3115.42,3055.01,3065.62,99230480,100409212928
5/10/2016,3055.21,3084.72,3055.17,3069.11,68849936,70650765312
5/11/2016,3080.63,3102.87,3063.09,3082.81,81794256,87323410432
5/12/2016,3059.37,3095.35,3035.02,3090.13,78765728,81418788864
5/13/2016,3081.67,3103.1,3064.68,3074.93,62629756,65850994688
5/16/2016,3064.53,3095.56,3053.65,3095.31,59461856,64405200896
5/17/2016,3095.52,3105.2,3073.46,3086.02,65278124,75389386752
5/18/2016,3071.53,3072.61,3039.46,3068.04,82715368,88458846208
5/19/2016,3060.34,3086.98,3058.14,3062.5,60444168,68679061504
5/20/2016,3047.78,3078.53,3041.52,3078.22,56080840,65124249600
5/23/2016,3078.52,3098.48,3076.5,3087.22,59697216,70337511424
5/24/2016,3083.24,3083.26,3052.59,3063.56,58734384,61106016256
5/25/2016,3079.75,3089.1,3054.87,3059.23,56652804,63316561920
5/26/2016,3056.6,3072.52,3027.43,3064.21,60392980,65985183744
5/27/2016,3059.73,3073.76,3052.17,3062.5,60468752,59371778048
5/30/2016,3056.31,3075.26,3037.65,3066.71,63098580,63496564736
5/31/2016,3068.6,3170.92,3068.6,3169.56,138863104,151398170624
6/1/2016,3172.96,3181.79,3159.82,3160.55,113148480,131700817920
6/2/2016,3158.03,3168.82,3151.07,3167.1,86003424,97093623808
6/3/2016,3172.95,3201.75,3162.09,3189.33,101491784,136332025856
6/6/2016,3192.78,3197.22,3168.55,3178.79,76693752,101176229888
6/7/2016,3182.43,3186.62,3168.17,3177.05,68928312,88711618560
6/8/2016,3171.81,3174.97,3148.35,3163.99,76291776,97682792448
6/13/2016,3134.05,3145.61,3065.77,3066.34,92975944,114091319296
6/14/2016,3058.43,3078.75,3055.65,3075.98,66279456,78622302208
6/15/2016,3043.96,3128.66,3042.23,3116.37,87393256,106170179584
6/16/2016,3104.36,3112.48,3089.48,3094.66,82974704,93496238080
6/17/2016,3096.09,3131.05,3096.09,3110.36,85402984,97953390592
6/20/2016,3114.9,3118.73,3089.71,3112.66,63587140,74647805952
6/21/2016,3124.89,3155.49,3097.93,3106.32,87965344,107233640448
6/22/2016,3100.45,3134.06,3096.99,3133.96,66487112,81348714496
6/23/2016,3129.72,3129.72,3102.48,3117.32,67751736,81732550656
6/24/2016,3110.64,3130.54,3033.97,3077.15,104792208,118967443456
6/27/2016,3065.12,3120.63,3064.97,3120.54,83267256,104066080768
6/28/2016,3107.39,3139.42,3099.7,3136.39,92024640,117197791232
6/29/2016,3142.48,3158.08,3139.12,3151.38,103723664,117958860800
6/30/2016,3152.83,3163.72,3148.2,3153.91,79692616,100627914752
7/1/2016,3156.92,3170.26,3148.29,3154.2,71746280,91215028224
7/4/2016,3136.38,3210.6,3134.02,3204.7,133310528,149894774784
7/5/2016,3199.15,3216.7,3198,3207.37,130226896,143899099136
7/6/2016,3197.62,3217.52,3183.45,3216.8,124897456,147232473088
7/7/2016,3206.55,3220.54,3190.12,3209.95,118595200,140488835072
7/8/2016,3199.75,3204.92,3183.96,3192.28,89734856,111063465984
7/11/2016,3199.04,3235.96,3197.62,3203.33,138529504,155288141824
7/12/2016,3201.9,3273.47,3200.3,3273.17,172534224,190853742592
7/13/2016,3274.02,3300.99,3271.78,3282.87,175196096,196592304128
7/14/2016,3277.48,3281.95,3259.07,3276.76,107525800,128090423296
7/15/2016,3278.84,3285.03,3265.29,3276.28,102665024,125179813888
7/18/2016,3269.71,3281.63,3251.77,3262.02,110312520,129785708544
7/19/2016,3260.42,3264.73,3226.2,3248.23,88886864,107108909056
7/20/2016,3246.86,3254.51,3232.26,3237.61,72701256,91367448576
7/21/2016,3238.34,3271.37,3238.3,3252.52,86004824,107464073216
7/22/2016,3251.24,3253.77,3220.88,3225.15,86029128,107416887296
7/25/2016,3220.16,3243.79,3218.13,3230.88,70203184,92015845376
7/26/2016,3228.23,3269.75,3228.01,3269.59,81051088,103745765376
7/27/2016,3270.08,3276.51,3157.4,3218.24,160188672,186928365568
7/28/2016,3204.46,3235.78,3195.27,3221.13,112779968,137295896576
7/29/2016,3217.18,3225.41,3198.67,3203.92,88044840,103787028480
8/1/2016,3196.42,3199.98,3156.75,3176.81,87003496,98818637824
8/2/2016,3173.76,3189.05,3165.54,3189.05,62167640,70640762880
8/3/2016,3179.67,3197.15,3173.54,3193.51,72864104,79754321920
8/4/2016,3190.55,3201.55,3170.41,3201.29,73504376,86919593984
8/5/2016,3201.35,3224.87,3192.86,3205.11,77196368,94429544448
8/8/2016,3199.57,3234.48,3187.25,3234.17,86676048,102638116864
8/9/2016,3232.6,3257.33,3229.16,3256.98,91065256,105924050944
8/10/2016,3255.17,3261.86,3242.75,3243.34,90430368,106157449216
8/11/2016,3239.56,3274.03,3232.61,3233.36,101041216,116996161536
8/12/2016,3231.81,3294.23,3231.13,3294.23,116254048,129354686464
8/15/2016,3303.47,3417.9,3302.37,3393.41,220543424,258897461248
8/16/2016,3403.37,3418.68,3372.02,3378.25,196389744,226785230848
8/17/2016,3377.77,3394.38,3356.91,3373.05,138847680,167917535232
8/18/2016,3369.95,3394.79,3349.68,3364.49,142380176,172256526336
8/19/2016,3358.56,3374.05,3341.18,3365.02,119961504,135382704128
8/22/2016,3364.67,3372.83,3335.47,3336.79,107951008,128201785344
8/23/2016,3332.62,3359.64,3324.96,3341.83,92924512,108503695360
8/24/2016,3341.92,3348.12,3323.73,3329.86,81191432,94012833792
8/25/2016,3314.08,3315.08,3279.81,3308.97,100589152,112578142208
8/26/2016,3312.5,3328.95,3301.74,3307.09,81530688,93213204480
8/29/2016,3306.57,3315.08,3297.07,3307.78,77036336,88011644928
8/30/2016,3310.32,3325.12,3304.6,3311.99,75725984,89513017344
8/31/2016,3310.57,3333.97,3304.65,3327.79,79570808,99215040512
9/1/2016,3326.74,3329.35,3301.21,3301.58,84947216,100911464448
9/2/2016,3298.72,3320.42,3295.76,3314.11,82791800,99396378624
9/5/2016,3321.01,3338.41,3314.62,3319.67,78292480,87531085824
9/6/2016,3322.02,3347.95,3300.12,3342.62,98284000,118366535680
9/7/2016,3344.07,3357.36,3337.75,3340.82,102940104,115119906816
9/8/2016,3338.01,3343.39,3328.23,3339.56,71916160,83742343168
9/9/2016,3339.37,3344.95,3318.04,3318.04,82657040,95471190016
9/12/2016,3271.87,3276.72,3234.57,3262.6,122917680,134456631296
9/13/2016,3265.34,3269.22,3246.38,3260.33,67180288,76862644224
9/14/2016,3245.74,3255,3231.34,3238.73,70432696,79780749312
9/19/2016,3242.74,3264.89,3242.74,3263.12,58831080,67678031872
9/20/2016,3264.65,3265.04,3252.38,3257.39,52784208,61626150912
9/21/2016,3257.71,3270.89,3254.32,3266.63,59142980,68957741056
9/22/2016,3281.47,3303.2,3277.98,3291.12,75753544,89991757824
9/23/2016,3292.28,3293.91,3275.03,3275.66,57993984,68046258176
9/26/2016,3267.68,3267.68,3220.28,3220.28,70452184,78700838912
9/27/2016,3214.87,3240.78,3214.43,3240.75,58460552,66651131904
9/28/2016,3243.64,3243.64,3228,3230.88,44727496,51996405760
9/29/2016,3234.86,3257.77,3234.8,3244.38,55452556,62220304384
9/30/2016,3240.17,3260.93,3239.04,3253.28,44978024,52655734784
10/10/2016,3265.36,3294.63,3258.96,3293.87,80519264,89607987200
10/11/2016,3296.87,3308,3292.87,3306.56,87713160,88213422080
10/12/2016,3299.13,3302.56,3289.75,3300.01,68669784,72386912256
10/13/2016,3299.15,3307.4,3292.39,3302.64,81224200,79923748864
10/14/2016,3298.73,3306.68,3285.73,3305.85,82316272,81485594624
10/17/2016,3305.96,3309.01,3271.54,3277.87,86113512,88199421952
10/18/2016,3272.67,3321.33,3272.67,3321.33,102860712,104625045504
10/19/2016,3323.3,3332.52,3309.83,3316.24,101167728,96354443264
10/20/2016,3317.17,3324.89,3312.16,3318.6,79238872,82481094656
10/21/2016,3315.72,3341.56,3309.17,3327.74,109785176,107114921984
10/24/2016,3332.51,3382.83,3330.97,3367.58,153014352,150063005696
10/25/2016,3367.48,3373.9,3356.59,3367.45,111191696,110576517120
10/26/2016,3365.2,3367.83,3349.57,3354.8,98024784,104719319040
10/27/2016,3351.46,3352.35,3335.12,3345.7,77629848,85241012224
10/28/2016,3347.13,3370.75,3337.29,3340.12,93133312,104797970432
10/31/2016,3332.4,3340.47,3317.33,3336.28,71352864,80701816832
11/1/2016,3338.71,3359.38,3334.46,3359.05,74938200,84717682688
11/2/2016,3350.71,3356.39,3331.37,3333.35,91197104,100348993536
11/3/2016,3326.89,3379.99,3324.84,3365.09,126223504,137386467328
11/4/2016,3362.21,3377.63,3348.42,3354.16,104069656,110813765632
11/7/2016,3353.43,3362.74,3342.31,3356.59,99877984,94370873344
